,fecha,priceFH,avg_priceFH,kgMM,priceMM,kgMM_acum4,priceFH-priceMM_pct,kgsExport,product,campana,_id
347,2018-10-21,1.215,0.883148148148148,273162.0,1.02,776173.0,0.839506172839506,,Calabacin_Fino,2018,20181021Calabacin_Fino
348,2018-10-28,1.18666666666667,0.877444444444444,194225.0,1.3,785923.0,1.09550561797753,,Calabacin_Fino,2018,20181028Calabacin_Fino
349,2018-11-04,1.558,0.949666666666666,171339.0,1.3625,763892.0,0.874518613607189,409111.0,Calabacin_Fino,2018,20181104Calabacin_Fino
350,2018-11-11,1.74166666666667,1.00837037037037,245017.0,1.775,883743.0,1.01913875598086,707758.0,Calabacin_Fino,2018,20181111Calabacin_Fino
351,2018-11-18,1.625,0.982222222222222,177765.0,1.78,788346.0,1.09538461538462,1277298.0,Calabacin_Fino,2018,20181118Calabacin_Fino
352,2018-11-25,1.35,0.966666666666666,207315.0,1.36,801436.0,1.00740740740741,1957151.0,Calabacin_Fino,2018,20181125Calabacin_Fino
353,2018-12-02,1.11833333333333,1.08466666666667,213018.0,1.22,843115.0,1.09090909090909,3274128.0,Calabacin_Fino,2018,20181202Calabacin_Fino
354,2018-12-09,0.954,1.31481481481481,214985.0,1.15,813083.0,1.20545073375262,4751028.0,Calabacin_Fino,2018,20181209Calabacin_Fino
355,2018-12-16,0.826666666666667,1.50111111111111,338061.0,1.06,973379.0,1.28225806451613,6750372.0,Calabacin_Fino,2018,20181216Calabacin_Fino
356,2018-12-23,0.786666666666667,1.40848148148148,341915.0,0.78,1107979.0,0.991525423728814,8776838.0,Calabacin_Fino,2018,20181223Calabacin_Fino
357,2018-12-30,0.488,1.33581481481481,204230.0,0.633333333333333,1099191.0,1.29781420765027,10590312.0,Calabacin_Fino,2018,20181230Calabacin_Fino
358,2019-01-06,0.906,1.46731481481481,215566.0,0.6,1099772.0,0.662251655629139,11802771.0,Calabacin_Fino,2018,20190106Calabacin_Fino
359,2019-01-13,1.974,1.75361111111111,251811.0,1.6,1013522.0,0.810536980749747,14897227.0,Calabacin_Fino,2018,20190113Calabacin_Fino
360,2019-01-20,2.06166666666667,1.81574074074074,351259.0,1.68,1022866.0,0.814874696847211,17477734.0,Calabacin_Fino,2018,20190120Calabacin_Fino
361,2019-01-27,1.78166666666667,1.55055555555556,254800.0,1.7,1073436.0,0.954162768942937,20928689.0,Calabacin_Fino,2018,20190127Calabacin_Fino
362,2019-02-03,1.22333333333333,1.18203703703704,302530.0,1.26,1160400.0,1.0299727520436,24288767.0,Calabacin_Fino,2018,20190203Calabacin_Fino
363,2019-02-10,0.938333333333333,0.851666666666667,280072.0,1.0,1188661.0,1.06571936056838,27834461.0,Calabacin_Fino,2018,20190210Calabacin_Fino
364,2019-02-17,0.675,0.717010582010582,358070.0,0.925,1195472.0,1.37037037037037,30878845.0,Calabacin_Fino,2018,20190217Calabacin_Fino
365,2019-02-24,0.465,0.67515873015873,412865.0,0.691666666666667,1353537.0,1.48745519713262,33323249.0,Calabacin_Fino,2018,20190224Calabacin_Fino
366,2019-03-03,0.56,0.671825396825397,375655.0,0.6,1426662.0,1.07142857142857,34970260.0,Calabacin_Fino,2018,20190303Calabacin_Fino
367,2019-03-10,0.545,0.636851851851852,385495.0,0.7,1532085.0,1.28440366972477,36224344.0,Calabacin_Fino,2018,20190310Calabacin_Fino
368,2019-03-17,0.528333333333333,0.565259259259259,408435.0,0.58,1582450.0,1.09779179810726,37335236.0,Calabacin_Fino,2018,20190317Calabacin_Fino
369,2019-03-24,0.426666666666667,0.484111111111111,300502.0,0.56,1470087.0,1.3125,38104656.0,Calabacin_Fino,2018,20190324Calabacin_Fino
370,2019-03-31,0.565,0.423555555555556,352777.0,0.6,1447209.0,1.06194690265487,38601260.5,Calabacin_Fino,2018,20190331Calabacin_Fino
371,2019-04-07,0.628333333333333,0.382777777777778,437758.0,0.658333333333333,1499472.0,1.04774535809019,38923478.5,Calabacin_Fino,2018,20190407Calabacin_Fino
372,2019-04-14,0.746666666666667,0.366148148148148,367595.0,0.925,1458632.0,1.23883928571429,39181368.5,Calabacin_Fino,2018,20190414Calabacin_Fino
373,2019-04-21,0.572,0.389296296296296,236298.0,0.8625,1394428.0,1.50786713286713,39341266.5,Calabacin_Fino,2018,20190421Calabacin_Fino
374,2019-04-28,0.381666666666667,0.478148148148148,463472.0,0.666666666666667,1505123.0,1.74672489082969,39389632.5,Calabacin_Fino,2018,20190428Calabacin_Fino
375,2019-05-05,0.27,0.600925925925926,286855.0,0.525,1354220.0,1.94444444444444,,Calabacin_Fino,2018,20190505Calabacin_Fino
376,2019-05-12,0.343333333333333,0.640185185185185,426259.0,0.5,1412884.0,1.45631067961165,,Calabacin_Fino,2018,20190512Calabacin_Fino
377,2019-05-19,0.378333333333333,0.542518518518519,280305.0,0.5,1456891.0,1.3215859030837,,Calabacin_Fino,2018,20190519Calabacin_Fino
378,2019-05-26,0.553333333333333,0.409,320787.0,0.466666666666667,1314206.0,0.843373493975904,,Calabacin_Fino,2018,20190526Calabacin_Fino
379,2019-06-02,0.731666666666667,0.353074074074074,319534.0,0.65,1346885.0,0.888382687927107,,Calabacin_Fino,2018,20190602Calabacin_Fino
380,2019-06-09,0.628333333333333,0.344518518518519,325955.0,0.816666666666667,1246581.0,1.29973474801061,,Calabacin_Fino,2018,20190609Calabacin_Fino
381,2019-06-16,0.636666666666667,0.374888888888889,231652.0,0.78,1197928.0,1.22513089005236,,Calabacin_Fino,2018,20190616Calabacin_Fino
382,2019-06-23,0.703333333333333,0.365814814814815,365415.0,0.933333333333334,1242556.0,1.32701421800948,,Calabacin_Fino,2018,20190623Calabacin_Fino
383,2019-06-30,0.65,0.395925925925926,281863.0,0.883333333333333,1204885.0,1.35897435897436,,Calabacin_Fino,2018,20190630Calabacin_Fino
384,2019-07-07,0.366,0.358518518518519,401634.0,0.638888888888889,1280564.0,1.74559805707347,,Calabacin_Fino,2018,20190707Calabacin_Fino
385,2019-07-14,0.276666666666667,0.347592592592593,123628.0,0.5,1172540.0,1.80722891566265,,Calabacin_Fino,2018,20190714Calabacin_Fino
386,2019-07-21,0.426,0.297777777777778,231672.0,0.5,1038797.0,1.17370892018779,,Calabacin_Fino,2018,20190721Calabacin_Fino
387,2019-07-28,0.408333333333333,0.304037037037037,232471.0,0.56,989405.0,1.37142857142857,,Calabacin_Fino,2018,20190728Calabacin_Fino
388,2019-08-04,0.245,0.311444444444444,176375.0,0.58,764146.0,2.36734693877551,,Calabacin_Fino,2018,20190804Calabacin_Fino
389,2019-08-11,0.212,0.366074074074074,161340.0,0.52,801858.0,2.45283018867925,,Calabacin_Fino,2018,20190811Calabacin_Fino
390,2019-08-18,0.208,0.421111111111111,191400.0,0.5,761586.0,2.40384615384615,,Calabacin_Fino,2018,20190818Calabacin_Fino
391,2019-08-25,0.253333333333333,0.470092592592593,202810.0,0.48,731925.0,1.89473684210526,,Calabacin_Fino,2018,20190825Calabacin_Fino
392,2019-09-01,0.368,0.516388888888889,164875.0,0.6,720425.0,1.6304347826087,,Calabacin_Fino,2019,20190901Calabacin_Fino
393,2019-09-08,0.29,0.640277777777778,249355.0,0.5,808440.0,1.72413793103448,,Calabacin_Fino,2019,20190908Calabacin_Fino
394,2019-09-15,0.345,0.814444444444445,214870.0,0.5,831910.0,1.44927536231884,,Calabacin_Fino,2019,20190915Calabacin_Fino
395,2019-09-22,0.406666666666667,0.937037037037037,401230.0,0.641666666666667,1030330.0,1.57786885245902,,Calabacin_Fino,2019,20190922Calabacin_Fino
396,2019-09-29,0.42,0.951111111111111,168556.0,0.625,1034011.0,1.48809523809524,,Calabacin_Fino,2019,20190929Calabacin_Fino
397,2019-10-06,0.381666666666667,0.909259259259259,383000.0,0.56,1167656.0,1.46724890829694,0.0,Calabacin_Fino,2019,20191006Calabacin_Fino
398,2019-10-13,0.366666666666667,0.887222222222222,245065.0,0.53,1197851.0,1.44545454545455,0.0,Calabacin_Fino,2019,20191013Calabacin_Fino
399,2019-10-20,0.571666666666667,0.847592592592593,106910.0,0.516666666666667,903531.0,0.903790087463557,40655.0,Calabacin_Fino,2019,20191020Calabacin_Fino
400,2019-10-27,0.694,0.883962962962963,228641.0,0.55,963616.0,0.792507204610951,194640.0,Calabacin_Fino,2019,20191027Calabacin_Fino
401,2019-11-03,0.74,1.01118518518519,108814.0,0.566666666666667,689430.0,0.765765765765766,515785.0,Calabacin_Fino,2019,20191103Calabacin_Fino
402,2019-11-10,0.708333333333333,1.09396296296296,323935.0,0.62,768300.0,0.875294117647059,1143050.0,Calabacin_Fino,2019,20191110Calabacin_Fino
403,2019-11-17,1.13166666666667,1.06833333333333,344935.0,0.5,1006325.0,0.441826215022091,1909464.0,Calabacin_Fino,2019,20191117Calabacin_Fino
404,2019-11-24,1.214,1.04333333333333,228985.0,0.983333333333333,1006669.0,0.809994508511807,3096100.0,Calabacin_Fino,2019,20191124Calabacin_Fino
405,2019-12-01,0.838333333333333,1.14011111111111,298955.0,1.14166666666667,1196810.0,1.36182902584493,4511291.0,Calabacin_Fino,2019,20191201Calabacin_Fino
406,2019-12-08,0.9,1.35488888888889,266428.0,1.12,1139303.0,1.24444444444444,6981975.0,Calabacin_Fino,2019,20191208Calabacin_Fino
407,2019-12-15,0.843333333333333,1.48007407407407,296809.0,1.0,1091177.0,1.18577075098814,8682519.0,Calabacin_Fino,2019,20191215Calabacin_Fino
408,2019-12-22,0.898333333333333,1.397,336158.0,0.95,1198350.0,1.05751391465677,10836279.0,Calabacin_Fino,2019,20191222Calabacin_Fino
409,2019-12-29,0.636,1.30865740740741,196726.0,1.08,1096121.0,1.69811320754717,12334171.0,Calabacin_Fino,2019,20191229Calabacin_Fino
410,2020-01-05,0.846,1.51994444444444,286861.0,1.4,1116554.0,1.6548463356974,14694824.0,Calabacin_Fino,2019,20200105Calabacin_Fino
411,2020-01-12,1.542,1.95446296296296,201626.0,1.45,1021371.0,0.940337224383917,17316926.0,Calabacin_Fino,2019,20200112Calabacin_Fino
412,2020-01-19,1.75833333333333,2.17192592592593,310265.0,1.93333333333333,995478.0,1.09952606635071,20171473.0,Calabacin_Fino,2019,20200119Calabacin_Fino
413,2020-01-26,2.00666666666667,1.8887037037037,295230.0,2.0,1093982.0,0.996677740863788,23246299.0,Calabacin_Fino,2019,20200126Calabacin_Fino
414,2020-02-02,1.24166666666667,1.45314814814815,368876.0,1.6,1175997.0,1.28859060402685,26394355.0,Calabacin_Fino,2019,20200202Calabacin_Fino
415,2020-02-09,0.683333333333333,1.02388888888889,375830.0,1.43333333333333,1350201.0,2.09756097560976,29352790.0,Calabacin_Fino,2019,20200209Calabacin_Fino
416,2020-02-16,0.573333333333333,0.804047619047619,319072.0,1.0,1359008.0,1.74418604651163,31875512.58,Calabacin_Fino,2019,20200216Calabacin_Fino
417,2020-02-23,0.378333333333333,0.69515873015873,377405.0,0.8,1441183.0,2.11453744493392,33638349.58,Calabacin_Fino,2019,20200223Calabacin_Fino
418,2020-03-01,0.368333333333333,0.645529100529101,337316.0,0.766666666666667,1409623.0,2.08144796380091,35005514.11,Calabacin_Fino,2019,20200301Calabacin_Fino
419,2020-03-08,0.348333333333333,0.609814814814815,412300.0,0.608333333333333,1446093.0,1.74641148325359,35632845.1,Calabacin_Fino,2019,20200308Calabacin_Fino
420,2020-03-15,0.671666666666667,0.54925925925926,359232.0,0.533333333333333,1486253.0,0.794044665012407,36565182.99,Calabacin_Fino,2019,20200315Calabacin_Fino
421,2020-03-22,1.19833333333333,0.52625925925926,337866.0,0.7,1446714.0,0.584144645340751,37186701.99,Calabacin_Fino,2019,20200322Calabacin_Fino
422,2020-03-29,1.47333333333333,0.503851851851852,352720.0,1.23333333333333,1462118.0,0.83710407239819,37783292.04,Calabacin_Fino,2019,20200329Calabacin_Fino
423,2020-04-05,1.47666666666667,0.491481481481482,305308.0,1.43333333333333,1355126.0,0.970654627539504,38352629.72,Calabacin_Fino,2019,20200405Calabacin_Fino
424,2020-04-12,1.176,0.450444444444445,313252.0,1.575,1309146.0,1.33928571428571,,Calabacin_Fino,2019,20200412Calabacin_Fino
425,2020-04-19,0.628333333333333,0.422111111111111,511695.0,1.45,1482975.0,2.30769230769231,39287197.22,Calabacin_Fino,2019,20200419Calabacin_Fino
426,2020-04-26,0.496666666666667,0.426703703703704,405652.0,1.19166666666667,1535907.0,2.3993288590604,39544002.72,Calabacin_Fino,2019,20200426Calabacin_Fino
427,2020-05-03,0.483333333333333,0.486296296296297,305510.0,0.65,1536109.0,1.3448275862069,,Calabacin_Fino,2019,20200503Calabacin_Fino
428,2020-05-10,0.367777777777778,0.528148148148149,544403.0,0.666666666666667,1767260.0,1.81268882175227,,Calabacin_Fino,2019,20200510Calabacin_Fino
429,2020-05-17,0.421111111111111,0.494740740740741,371041.0,0.62,1626606.0,1.47229551451187,,Calabacin_Fino,2019,20200517Calabacin_Fino
430,2020-05-24,0.37,0.447518518518519,321310.0,0.85,1542264.0,2.2972972972973,,Calabacin_Fino,2019,20200524Calabacin_Fino
431,2020-05-31,0.43,0.417703703703704,345672.0,0.808333333333333,1582426.0,1.87984496124031,,Calabacin_Fino,2019,20200531Calabacin_Fino
432,2020-06-07,0.483333333333333,0.410814814814815,348607.0,0.733333333333333,1386630.0,1.51724137931034,,Calabacin_Fino,2019,20200607Calabacin_Fino
433,2020-06-14,0.315,0.417851851851852,338979.0,0.583333333333333,1354568.0,1.85185185185185,,Calabacin_Fino,2019,20200614Calabacin_Fino
434,2020-06-21,0.463333333333333,0.419888888888889,348493.0,0.516666666666667,1381751.0,1.11510791366906,,Calabacin_Fino,2019,20200621Calabacin_Fino
435,2020-06-28,0.416666666666667,0.425851851851852,305658.0,0.483333333333333,1341737.0,1.16,,Calabacin_Fino,2019,20200628Calabacin_Fino
436,2020-07-05,0.275,0.365111111111111,339413.0,0.416666666666667,1332543.0,1.51515151515152,,Calabacin_Fino,2019,20200705Calabacin_Fino
437,2020-07-12,0.278333333333333,0.332444444444445,297775.0,0.391666666666667,1291339.0,1.40718562874251,,Calabacin_Fino,2019,20200712Calabacin_Fino
438,2020-07-19,0.428333333333333,0.290666666666667,244379.0,0.65,1187225.0,1.51750972762646,,Calabacin_Fino,2019,20200719Calabacin_Fino
439,2020-07-26,0.396666666666667,0.282703703703704,299728.0,0.691666666666667,1181295.0,1.7436974789916,,Calabacin_Fino,2019,20200726Calabacin_Fino
440,2020-08-02,0.446666666666667,0.25725925925926,231536.0,0.516666666666667,1073418.0,1.15671641791045,,Calabacin_Fino,2019,20200802Calabacin_Fino
441,2020-08-09,0.42,0.288148148148148,249625.0,0.483333333333333,1025268.0,1.15079365079365,,Calabacin_Fino,2019,20200809Calabacin_Fino
442,2020-08-16,0.386,0.355555555555556,138540.0,0.5,919429.0,1.29533678756477,,Calabacin_Fino,2019,20200816Calabacin_Fino
443,2020-08-23,0.456666666666667,0.441814814814815,243265.0,0.591666666666667,862966.0,1.2956204379562,,Calabacin_Fino,2019,20200823Calabacin_Fino
444,2020-08-30,0.511666666666667,0.497407407407408,209079.0,0.783333333333333,840509.0,1.53094462540717,,Calabacin_Fino,2019,20200830Calabacin_Fino
445,2020-09-06,1.5,0.603703703703704,237970.0,0.783333333333333,828854.0,0.522222222222222,,Calabacin_Fino,2020,20200906Calabacin_Fino
446,2020-09-13,1.48,0.737592592592593,269652.0,1.34166666666667,959966.0,0.906531531531532,,Calabacin_Fino,2020,20200913Calabacin_Fino
447,2020-09-20,0.961666666666667,0.850370370370371,262415.0,1.78333333333333,979116.0,1.85441941074523,,Calabacin_Fino,2020,20200920Calabacin_Fino
448,2020-09-27,0.626666666666667,0.88962962962963,366424.0,1.13333333333333,1136461.0,1.80851063829787,,Calabacin_Fino,2020,20200927Calabacin_Fino
449,2020-10-04,1.00833333333333,0.910851851851852,309051.0,0.833333333333333,1207542.0,0.826446280991736,0.0,Calabacin_Fino,2020,20201004Calabacin_Fino
450,2020-10-11,1.615,0.930481481481482,365582.0,0.916666666666667,1303472.0,0.567595459236326,4500.0,Calabacin_Fino,2020,20201011Calabacin_Fino
451,2020-10-18,2.02,0.899370370370371,367022.0,1.28,1408079.0,0.633663366336634,37065.0,Calabacin_Fino,2020,20201018Calabacin_Fino
452,2020-10-25,1.79166666666667,0.907814814814815,356624.0,1.66666666666667,1398279.0,0.930232558139535,169965.0,Calabacin_Fino,2020,20201025Calabacin_Fino
453,2020-11-01,1.40333333333333,1.01337037037037,410120.0,1.46666666666667,1499348.0,1.04513064133017,534563.0,Calabacin_Fino,2020,20201101Calabacin_Fino
454,2020-11-08,0.8175,1.17225925925926,432115.0,1.2,1565881.0,1.46788990825688,1114481.5,Calabacin_Fino,2020,20201108Calabacin_Fino
455,2020-11-15,0.398,1.20592592592593,131682.0,1.0,1330541.0,2.51256281407035,1996923.5,Calabacin_Fino,2020,20201115Calabacin_Fino
456,2020-11-22,0.363333333333333,1.14574074074074,403785.0,0.633333333333333,1377702.0,1.74311926605505,3032778.34,Calabacin_Fino,2020,20201122Calabacin_Fino
457,2020-11-29,0.633333333333333,1.15592592592593,378532.0,0.6,1346114.0,0.947368421052632,4207926.15,Calabacin_Fino,2020,20201129Calabacin_Fino
458,2020-12-06,0.603333333333333,1.27722222222222,434469.0,0.916666666666667,1348468.0,1.51933701657459,5536058.5,Calabacin_Fino,2020,20201206Calabacin_Fino
459,2020-12-13,0.482,1.42648148148148,381362.0,0.675,1598148.0,1.40041493775934,7302603.28,Calabacin_Fino,2020,20201213Calabacin_Fino
460,2020-12-20,0.433333333333333,1.3352962962963,426114.0,0.575,1620477.0,1.32692307692308,8733451.38,Calabacin_Fino,2020,20201220Calabacin_Fino
461,2020-12-27,0.446,1.25310185185185,303195.0,0.5,1545140.0,1.12107623318386,9852421.17,Calabacin_Fino,2020,20201227Calabacin_Fino
462,2021-01-03,1.02,0.736083333333333,232285.0,0.7,1342956.0,0.686274509803922,11007251.17,Calabacin_Fino,2020,20210103Calabacin_Fino
463,2021-01-10,1.938,1.00324074074074,219870.0,2.0,1181464.0,1.03199174406605,12858263.17,Calabacin_Fino,2020,20210110Calabacin_Fino
464,2021-01-17,2.55833333333333,1.33209259259259,157079.0,1.91666666666667,912429.0,0.749185667752443,15572742.17,Calabacin_Fino,2020,20210117Calabacin_Fino
465,2021-01-24,1.86666666666667,1.55881481481482,362315.0,2.45,971549.0,1.3125,,Calabacin_Fino,2020,20210124Calabacin_Fino
466,2021-01-31,0.916,1.39925925925926,403240.0,1.55,1142504.0,1.69213973799127,20150312.17,Calabacin_Fino,2020,20210131Calabacin_Fino
467,2021-02-07,0.716666666666667,1.16462962962963,265715.0,1.025,1188349.0,1.43023255813953,22294890.17,Calabacin_Fino,2020,20210207Calabacin_Fino
468,2021-02-14,0.695,0.890740740740741,389091.0,0.841666666666667,1420361.0,1.21103117505995,24449865.17,Calabacin_Fino,2020,20210214Calabacin_Fino
469,2021-02-21,0.46,0.723888888888889,472467.0,0.866666666666667,1530513.0,1.88405797101449,26176201.17,Calabacin_Fino,2020,20210221Calabacin_Fino
470,2021-02-28,0.405,0.619074074074074,387097.0,0.766666666666667,1514370.0,1.89300411522634,27225793.17,Calabacin_Fino,2020,20210228Calabacin_Fino
471,2021-03-07,0.401666666666667,0.564444444444445,493832.0,0.591666666666667,1742487.0,1.47302904564315,28047170.17,Calabacin_Fino,2020,20210307Calabacin_Fino
472,2021-03-14,0.621666666666667,0.57425925925926,481572.0,0.716666666666667,1834968.0,1.15281501340483,29086558.17,Calabacin_Fino,2020,20210314Calabacin_Fino
473,2021-03-21,0.776666666666667,0.638703703703704,465304.0,0.93,1827805.0,1.19742489270386,29781945.17,Calabacin_Fino,2020,20210321Calabacin_Fino
474,2021-03-28,0.63,0.781814814814815,536196.0,0.766666666666667,1976904.0,1.21693121693122,30392683.17,Calabacin_Fino,2020,20210328Calabacin_Fino
475,2021-04-04,0.318,0.874407407407408,497032.0,0.8625,1980104.0,2.7122641509434,30964635.17,Calabacin_Fino,2020,20210404Calabacin_Fino
476,2021-04-11,0.191666666666667,0.868962962962963,450120.0,0.56,1948652.0,2.92173913043478,31351704.17,Calabacin_Fino,2020,20210411Calabacin_Fino
477,2021-04-18,0.196666666666667,0.734962962962963,486097.0,0.516666666666667,1969445.0,2.6271186440678,31715108.17,Calabacin_Fino,2020,20210418Calabacin_Fino
478,2021-04-25,0.265,0.603666666666667,457606.0,0.5,1890855.0,1.88679245283019,31914618.17,Calabacin_Fino,2020,20210425Calabacin_Fino
479,2021-05-02,0.23,0.50762962962963,382833.0,0.6,1776656.0,2.60869565217391,31914618.17,Calabacin_Fino,2020,20210502Calabacin_Fino
480,2021-05-09,0.171666666666667,0.495864197530865,490461.0,0.6,1816997.0,3.49514563106796,,Calabacin_Fino,2020,20210509Calabacin_Fino
481,2021-05-16,0.386666666666667,0.510061728395062,348029.0,0.56,1678929.0,1.44827586206897,,Calabacin_Fino,2020,20210516Calabacin_Fino
482,2021-05-23,0.325,0.481728395061729,,,,,,Calabacin_Fino,2020,20210523Calabacin_Fino
483,2012-01-08,,,120919.0,1.1,,,,Pepino_Almeria,2011,20120108Pepino_Almeria
484,2012-01-15,,,160950.0,1.1,,,,Pepino_Almeria,2011,20120115Pepino_Almeria
485,2012-01-22,,,65361.0,1.1,,,,Pepino_Almeria,2011,20120122Pepino_Almeria
486,2012-01-29,,,215319.0,1.5,562549.0,,,Pepino_Almeria,2011,20120129Pepino_Almeria
487,2012-02-05,,,60205.0,1.7,501835.0,,,Pepino_Almeria,2011,20120205Pepino_Almeria
488,2012-02-12,,,314390.0,1.25,655275.0,,,Pepino_Almeria,2011,20120212Pepino_Almeria
489,2012-02-19,,,80022.0,1.2,669936.0,,,Pepino_Almeria,2011,20120219Pepino_Almeria
490,2012-02-26,0.714,0.926666666666666,163361.0,1.03333333333333,617978.0,1.44724556489262,,Pepino_Almeria,2011,20120226Pepino_Almeria
491,2012-03-04,0.696,0.813925925925926,113587.0,1.41666666666667,671360.0,2.03544061302682,,Pepino_Almeria,2011,20120304Pepino_Almeria
492,2012-03-11,0.836,0.658259259259259,196805.0,1.53333333333333,553775.0,1.8341307814992,,Pepino_Almeria,2011,20120311Pepino_Almeria
493,2012-03-18,0.846,0.495148148148148,70515.0,1.6,544268.0,1.89125295508274,,Pepino_Almeria,2011,20120318Pepino_Almeria
494,2012-03-25,0.5,0.38162962962963,216590.0,1.16,597497.0,2.32,,Pepino_Almeria,2011,20120325Pepino_Almeria
495,2012-04-01,0.372,0.367037037037037,136522.0,1.0,620432.0,2.68817204301075,,Pepino_Almeria,2011,20120401Pepino_Almeria
496,2012-04-08,0.316666666666667,0.399888888888889,95700.0,1.0,519327.0,3.15789473684211,,Pepino_Almeria,2011,20120408Pepino_Almeria
497,2012-04-15,0.19,0.402037037037037,211600.0,0.9,660412.0,4.73684210526316,,Pepino_Almeria,2011,20120415Pepino_Almeria
498,2012-04-22,0.16,0.382666666666667,281897.0,0.6,725719.0,3.75,,Pepino_Almeria,2011,20120422Pepino_Almeria
499,2012-04-29,0.204,0.344444444444445,166620.0,0.516666666666667,755817.0,2.53267973856209,,Pepino_Almeria,2011,20120429Pepino_Almeria
500,2012-05-06,0.21,0.315444444444445,74720.0,0.6,734837.0,2.85714285714286,,Pepino_Almeria,2011,20120506Pepino_Almeria
501,2012-05-13,0.328,0.265925925925926,143096.0,0.6,666333.0,1.82926829268293,,Pepino_Almeria,2011,20120513Pepino_Almeria
502,2012-05-20,0.296,0.242296296296296,344524.0,0.6,728960.0,2.02702702702703,,Pepino_Almeria,2011,20120520Pepino_Almeria
503,2012-05-27,0.222,0.234611111111111,271072.0,0.866666666666667,833412.0,3.9039039039039,,Pepino_Almeria,2011,20120527Pepino_Almeria
504,2012-06-03,0.255,0.228870370370371,495735.0,0.691666666666667,1254427.0,2.71241830065359,,Pepino_Almeria,2011,20120603Pepino_Almeria
505,2012-06-10,0.258,0.210277777777778,387839.0,0.5,1499170.0,1.93798449612403,,Pepino_Almeria,2011,20120610Pepino_Almeria
506,2012-06-17,0.1975,0.196111111111111,528021.0,0.5,1682667.0,2.53164556962025,,Pepino_Almeria,2011,20120617Pepino_Almeria
507,2012-06-24,0.264,0.196296296296296,584288.0,0.5,1995883.0,1.89393939393939,,Pepino_Almeria,2011,20120624Pepino_Almeria
508,2012-07-01,0.26,0.203666666666667,413899.0,0.5,1914047.0,1.92307692307692,,Pepino_Almeria,2011,20120701Pepino_Almeria
509,2012-07-08,,0.212185185185185,307135.0,0.5,1833343.0,,,Pepino_Almeria,2011,20120708Pepino_Almeria
510,2012-07-15,,0.237370370370371,406124.0,0.5,1711446.0,,,Pepino_Almeria,2011,20120715Pepino_Almeria
511,2012-07-22,,0.253370370370371,549362.0,0.45,1676520.0,,,Pepino_Almeria,2011,20120722Pepino_Almeria
512,2012-07-29,,0.258370370370371,402062.0,0.35,1664683.0,,,Pepino_Almeria,2011,20120729Pepino_Almeria
513,2012-08-05,,0.239481481481482,366056.0,0.35,1723604.0,,,Pepino_Almeria,2011,20120805Pepino_Almeria
514,2012-08-12,,0.224333333333333,453127.0,0.35,1770607.0,,,Pepino_Almeria,2011,20120812Pepino_Almeria
515,2012-08-19,,0.338,304845.0,0.35,1526090.0,,,Pepino_Almeria,2011,20120819Pepino_Almeria
516,2012-08-26,,0.457814814814815,317044.0,0.85,1441072.0,,,Pepino_Almeria,2011,20120826Pepino_Almeria
517,2012-09-02,,0.521259259259259,506245.0,0.9,1581261.0,,,Pepino_Almeria,2012,20120902Pepino_Almeria
518,2012-09-09,,0.451481481481482,365197.0,1.2,1493331.0,,,Pepino_Almeria,2012,20120909Pepino_Almeria
519,2012-09-16,,0.358148148148148,351621.0,0.75,1540107.0,,,Pepino_Almeria,2012,20120916Pepino_Almeria
520,2012-09-23,0.305,0.330037037037037,339105.0,0.7,1562168.0,2.29508196721311,,Pepino_Almeria,2012,20120923Pepino_Almeria
521,2012-09-30,0.392,0.381259259259259,571176.0,0.7,1627099.0,1.78571428571429,,Pepino_Almeria,2012,20120930Pepino_Almeria
522,2012-10-07,0.486,0.506814814814815,240811.0,0.7,1502713.0,1.440329218107,,Pepino_Almeria,2012,20121007Pepino_Almeria
523,2012-10-14,0.435,0.580407407407408,421823.0,0.7,1572915.0,1.60919540229885,,Pepino_Almeria,2012,20121014Pepino_Almeria
524,2012-10-21,0.326,0.549333333333334,215923.0,0.4,1449733.0,1.22699386503067,,Pepino_Almeria,2012,20121021Pepino_Almeria
525,2012-10-28,0.248,0.430351851851852,365816.0,0.4,1244373.0,1.61290322580645,,Pepino_Almeria,2012,20121028Pepino_Almeria
526,2012-11-04,0.2775,0.36012962962963,145552.0,0.5,1149114.0,1.8018018018018,1924.0,Pepino_Almeria,2012,20121104Pepino_Almeria
527,2012-11-11,0.464,0.374907407407407,295180.0,0.5,1022471.0,1.07758620689655,3848.0,Pepino_Almeria,2012,20121111Pepino_Almeria
528,2012-11-18,0.886,0.451518518518519,165706.0,0.583333333333333,972254.0,0.658389766741911,63479.6,Pepino_Almeria,2012,20121118Pepino_Almeria
529,2012-11-25,0.842,0.553962962962963,248161.0,0.6,854599.0,0.712589073634204,123111.2,Pepino_Almeria,2012,20121125Pepino_Almeria
530,2012-12-02,0.826,0.63325925925926,278556.0,0.933333333333333,987603.0,1.12994350282486,182742.8,Pepino_Almeria,2012,20121202Pepino_Almeria
531,2012-12-09,1.008,0.68762962962963,180427.0,1.2,872850.0,1.19047619047619,242374.4,Pepino_Almeria,2012,20121209Pepino_Almeria
532,2012-12-16,0.998,0.661111111111111,301729.0,1.31666666666667,1008873.0,1.31930527722111,302006.0,Pepino_Almeria,2012,20121216Pepino_Almeria
